id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1334751454305906689,1334751454305906689,2020-12-04 01:48:39 Eastern Standard Time,2020-12-04,01:48:39,-0500,724243674,freddymckay89,Freddy McKay [SDMN],,I wish pharmaceutical company would put as much energy in a cancer cure or Alzheimer or other illness as they did for the covid vaccine.,en,[],[],[],0,0,0,[],[],https://twitter.com/freddymckay89/status/1334751454305906689,False,,0,,Montreal,,,,,,[],,,,
1334711016953942016,1334711016953942016,2020-12-03 23:07:58 Eastern Standard Time,2020-12-03,23:07:58,-0500,2292958556,lilianamaguti,Liliana Gutierrez,,"First COVID-19 vaccine could be delivered to distribution points as early as end of December, Fortin says  https://t.co/JBSOZmm8Op",en,[],['https://www.cbc.ca/news/politics/vaccine-distribution-plan-1.5826494'],[],0,0,0,[],[],https://twitter.com/Lilianamaguti/status/1334711016953942016,False,,0,,Montreal,,,,,,[],,,,
1334241315882553344,1334241315882553344,2020-12-02 16:01:33 Eastern Standard Time,2020-12-02,16:01:33,-0500,811533451,mtlblog,MTL Blog,"{'type': 'Point', 'coordinates': [45.49987026, -73.56300186]}",65 People In Quebec Will Be Among The First To Get A Trial COVID-19 Vaccine  https://t.co/OwQotFrAfE #News #Montreal,en,[],['http://dlvr.it/RmslxQ'],[],0,3,4,"['news', 'montreal']",[],https://twitter.com/mtlblog/status/1334241315882553344,False,,0,,Montreal,,,,,,[],,,,
1334166832417300480,1334166832417300480,2020-12-02 11:05:35 Eastern Standard Time,2020-12-02,11:05:35,-0500,189812607,dancarnelly,Dan Carnelly,,"So the EU needs agreement from 27 member states pushing its decision to the end of year/early 2021, making them look a little bad. Independence has its privileges after all.  EU criticises 'hasty' UK approval of COVID-19 vaccine | Article [AMP] | Reuters  https://t.co/gaEDRtMUXx",en,[],['https://uk.reuters.com/article/uk-health-coronavirus-britain-eu-idUKKBN28C12X'],[],0,0,0,[],[],https://twitter.com/dancarnelly/status/1334166832417300480,False,,0,,Montreal,,,,,,[],,,,
1334102707259502594,1334102204635115521,2020-12-02 06:50:46 Eastern Standard Time,2020-12-02,06:50:46,-0500,56837610,enamhto,Othmane El-Ghali #MettezUnMasqueBordel,,"“It is essential that law enforcement is as prepared as possible for what will be an onslaught of all types of criminal activity linked to the COVID-19 vaccine, which is why INTERPOL has issued this global warning,” concluded Secretary General Stock.",en,[],[],[],0,0,0,[],[],https://twitter.com/enamhto/status/1334102707259502594,False,,0,,Montreal,,,,,,[],,,,
1334102447699218433,1334102204635115521,2020-12-02 06:49:44 Eastern Standard Time,2020-12-02,06:49:44,-0500,56837610,enamhto,Othmane El-Ghali #MettezUnMasqueBordel,,"INTERPOL - INTERPOL warns of organized crime threat to COVID-19 vaccines  https://t.co/XQ11sL5n9K",en,[],['https://www.interpol.int/en/News-and-Events/News/2020/INTERPOL-warns-of-organized-crime-threat-to-COVID-19-vaccines'],[],1,0,0,[],[],https://twitter.com/enamhto/status/1334102447699218433,False,,0,,Montreal,,,,,,[],,,,
1333567643702472704,1333567643702472704,2020-11-30 19:24:37 Eastern Standard Time,2020-11-30,19:24:37,-0500,73060093,monikemoussa,monique moussa,,That moment when a 2020 vaccin is effective 💯 but a toothpaste from 18xx is still effective for 99.9% 😋 #CovidVaccine,en,[],[],[],0,0,2,['covidvaccine'],[],https://twitter.com/monikemoussa/status/1333567643702472704,False,,0,,Montreal,,,,,,[],,,,
1331978105943101440,1331978105943101440,2020-11-26 10:08:22 Eastern Standard Time,2020-11-26,10:08:22,-0500,1545074047,hindalatassi,و مِن شرّ حاسدٍ إِذا حَسَد,,Doctors say CDC should warn people the side effects from Covid vaccine shots won't be 'a walk in the park'  https://t.co/Fano2oh0uP #publichealth #coronavirus #COVIDー19,en,[],['https://cnb.cx/36YYBm0'],[],0,0,0,"['publichealth', 'coronavirus', 'covidー19']",[],https://twitter.com/Hindalatassi/status/1331978105943101440,False,,0,,Montreal,,,,,,[],,,,
1331906303124402182,1331906303124402182,2020-11-26 05:23:02 Eastern Standard Time,2020-11-26,05:23:02,-0500,191092262,pairsonnalitesn,Stigmabase | NORDIC,"{'type': 'Point', 'coordinates': [45.6677507, -73.47935661]}","Fighting Stigma : Coronavirus: Ireland Signs Up For Advanced Purchase Of Covid-19 Vaccines: It will say the child and adolescent mental health service is 40 per cent under-staffed, with over 2,000 kids waiting for their first appointment. Psychiatry ...  https://t.co/12Ibe7H2x6",en,[],['http://dlvr.it/RmSWf8'],[],0,0,0,[],[],https://twitter.com/pairsonnalitesN/status/1331906303124402182,False,,0,,Montreal,,,,,,[],,,,
1331050017663180801,1331050017663180801,2020-11-23 20:40:28 Eastern Standard Time,2020-11-23,20:40:28,-0500,3002043308,chippwsmith,Chip Smith,,"Great to catch PEI Premier, @dennyking on CTV Power Play with @EvanLSolomon, this evening! Important discussions on the bursting of the bubble and vaccines. As Atlantic Canada combats its second wave of covid, I’m glad that we’ve got Premier King’s calm leadership! #ctvpp",en,"[{'screen_name': 'dennyking', 'name': 'dennis king', 'id': '1206179328'}, {'screen_name': 'evanlsolomon', 'name': 'evan solomon', 'id': '180887271'}]",[],[],0,0,1,['ctvpp'],[],https://twitter.com/ChipPWSmith/status/1331050017663180801,False,,0,,Montreal,,,,,,[],,,,
1330094616075530241,1330094616075530241,2020-11-21 05:24:03 Eastern Standard Time,2020-11-21,05:24:03,-0500,191092262,pairsonnalitesn,Stigmabase | NORDIC,"{'type': 'Point', 'coordinates': [45.6677507, -73.47935661]}",Fighting Stigma : 'Covid will get a vaccine but Down Syndrome won't': (Above) Áine Waters with her son Lorcan. A group of local parents who have children with Down Syndrome have launched a campaign to get the HSE ...  https://t.co/qC2cQua81F,en,[],['http://dlvr.it/Rm7rxJ'],[],0,0,0,[],[],https://twitter.com/pairsonnalitesN/status/1330094616075530241,False,,0,,Montreal,,,,,,[],,,,
1329931161645182977,1329931161645182977,2020-11-20 18:34:32 Eastern Standard Time,2020-11-20,18:34:32,-0500,191092262,pairsonnalitesn,Stigmabase | NORDIC,"{'type': 'Point', 'coordinates': [45.6677507, -73.47935661]}",Fighting Stigma : 'Covid will get a vaccine but Down Syndrome won't': (Above) Áine Waters with her son Lorcan. A group of local parents of children with Down Syndrome have launched a campaign to get the HSE to ...  https://t.co/GGwUnh83pQ,en,[],['http://dlvr.it/Rm6jY6'],[],0,0,0,[],[],https://twitter.com/pairsonnalitesN/status/1329931161645182977,False,,0,,Montreal,,,,,,[],,,,
1329782554011070464,1329782554011070464,2020-11-20 08:44:01 Eastern Standard Time,2020-11-20,08:44:01,-0500,189812607,dancarnelly,Dan Carnelly,,"Interesting that @YouTube should censor the ex-chief epidemiologist of Pfizer, the very company that is leading the race to develop a COVID vaccine, @MichaelYeadon3 citing misinformation about the pandemic.  That’s not really credible, @YouTube , is it? @BreesAnna",en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}, {'screen_name': 'michaelyeadon3', 'name': 'yardley yeadon', 'id': '1052630676736901120'}, {'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}, {'screen_name': 'breesanna', 'name': 'anna brees', 'id': '702798054357909504'}]",[],[],0,0,1,[],[],https://twitter.com/dancarnelly/status/1329782554011070464,False,,0,,Montreal,,,,,,[],,,,
1328805570686685184,1328805570686685184,2020-11-17 16:01:50 Eastern Standard Time,2020-11-17,16:01:50,-0500,102243250,manofbird,Ted Bird,,I volunteered for the Dolly Parton-funded COVID vaccine and the results are mixed -  my man teats are enormous but I just crushed Jolene on karaoke.,en,[],[],[],3,0,14,[],[],https://twitter.com/manofbird/status/1328805570686685184,False,,0,,Montreal,,,,,,[],,,,
1327660810747998212,1327660810747998212,2020-11-14 12:12:58 Eastern Standard Time,2020-11-14,12:12:58,-0500,546470330,b_illy_sights,iLLARD,,"“Dear Santa,   Please bring us a covid vaccine.  Always on your nice list, Aubrey xox”",en,[],[],[],0,0,1,[],[],https://twitter.com/b_illy_sights/status/1327660810747998212,False,https://twitter.com/XXL/status/1327582050732318720,0,,Montreal,,,,,,[],,,,
1326790046700199936,1326790046700199936,2020-11-12 02:32:52 Eastern Standard Time,2020-11-12,02:32:52,-0500,257786926,gondola__,Deion,,"Folks would resell a COVID vaccine if they could smh, it’s sick",en,[],[],[],0,0,2,[],[],https://twitter.com/gondola__/status/1326790046700199936,False,,0,,Montreal,,,,,,[],,,,
1326598121061806082,1326598121061806082,2020-11-11 13:50:13 Eastern Standard Time,2020-11-11,13:50:13,-0500,1523515099,bio_seda,seda yaşa,,Immigrant Turkish couple developed Pfizer/BioNTech Covid-19 vaccine! 😃👏🏻💪🏼  https://t.co/ERYW3PsdHa,en,[],['https://amp-cnn-com.cdn.ampproject.org/c/s/amp.cnn.com/cnn/2020/11/10/europe/biontech-pfizer-vaccine-team-couple-intl/index.html'],[],0,0,2,[],[],https://twitter.com/bio_seda/status/1326598121061806082,False,,0,,Montreal,,,,,,[],,,,
1325963518605144064,1325962203346972678,2020-11-09 19:48:32 Eastern Standard Time,2020-11-09,19:48:32,-0500,32628423,jason_glazer,Jason Glazer,,@realDonaldTrump @US_FDA Oh yeah keep the conspiracies coming.   And why are you even talking about vaccines?  Thought Covid wasn’t a thing.,en,[],[],[],0,0,0,[],[],https://twitter.com/Jason_Glazer/status/1325963518605144064,False,,0,,Montreal,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': '208120290'}]",,,,
1323831846497517571,1323831846497517571,2020-11-03 22:38:02 Eastern Standard Time,2020-11-03,22:38:02,-0500,191092262,pairsonnalitesn,Stigmabase | NORDIC,"{'type': 'Point', 'coordinates': [45.6677507, -73.47935661]}",Fighting Stigma : Coronavirus NI - Covid-19 vaccine to be 'given to frontline NHS staff and over 85s first next month ...: A Northern Ireland school is asking parents to wear a face-covering if they have to go on to school grounds while dropping off or…  https://t.co/byzyMe2nmS,en,[],['http://dlvr.it/Rkxg9w'],[],0,0,0,[],[],https://twitter.com/pairsonnalitesN/status/1323831846497517571,False,,0,,Montreal,,,,,,[],,,,
1322543243964403712,1322239574265966595,2020-10-31 10:17:35 Eastern Daylight Time,2020-10-31,10:17:35,-0500,97620342,denovo_fatima,Fatima Tokhmafshan (she/elle) 🇨🇦🏳️‍🌈,,@UnArcDesFleches I apologize if we got off on the wrong foot! We have all become science communicators due to COVID &amp; not leaving any doors open to vaccine hesitancy is important! You’re doing good work! I only meant to gently remind you to continue to mention it as readers change/forget.,en,[],[],[],0,0,0,[],[],https://twitter.com/DeNovo_Fatima/status/1322543243964403712,False,,0,,Montreal,,,,,,[],,,,
1321328359566053377,1321328359566053377,2020-10-28 01:50:04 Eastern Daylight Time,2020-10-28,01:50:04,-0500,191092262,pairsonnalitesn,Stigmabase | NORDIC,"{'type': 'Point', 'coordinates': [45.6677507, -73.47935661]}",Fighting Stigma : Kathy Sheridan: Eventual Covid vaccine will be a hard sell for Ireland's youth: ... 65 per cent of Irish people would definitely accept a vaccine for themselves or their child. It sounds positively cheerful compared with the IPHA result.  https://t.co/Jjc626csla,en,[],['http://dlvr.it/RkTfCB'],[],0,0,0,[],[],https://twitter.com/pairsonnalitesN/status/1321328359566053377,False,,0,,Montreal,,,,,,[],,,,
1320511973851713537,1320511973851713537,2020-10-25 19:46:03 Eastern Daylight Time,2020-10-25,19:46:03,-0500,191092262,pairsonnalitesn,Stigmabase | NORDIC,"{'type': 'Point', 'coordinates': [45.6677507, -73.47935661]}",Fighting Stigma : Coronavirus: Tanaiste Leo Varadkar 'optimistic' that Ireland could get a Covid vaccine early next year: Would you let your child/children go trick or treating if Halloween was to go ahead ... He said he wants Ireland to be the first…  https://t.co/3rgShhgHUR,en,[],['http://dlvr.it/RkKY4N'],[],0,0,0,[],[],https://twitter.com/pairsonnalitesN/status/1320511973851713537,False,,0,,Montreal,,,,,,[],,,,
1293231247251181569,1293231247251181569,2020-08-11 13:02:11 Eastern Daylight Time,2020-08-11,13:02:11,-0500,23828683,wallygoodtimes,Walter Lyng,,"Hey remember when Russia tried to cover up that whole Chernobyl deal and made it a million times worse to the point where they’re still dealing with the consequences more than 30 years later? Yeah, so anyway, Putin says they have a Covid vaccine.",en,[],[],[],0,0,0,[],[],https://twitter.com/wallygoodtimes/status/1293231247251181569,False,,0,,Montreal,,,,,,[],,,,
1287176095310049281,1287176095310049281,2020-07-25 20:01:10 Eastern Daylight Time,2020-07-25,20:01:10,-0500,43917281,ajwest,AJ West,,"""China hackers are stealing our COVID vaccine research!""  Why does this matter? Give them the research for free! I don't care who makes the damn thing! Why are we holding these details as ""secret"" anyway?",en,[],[],[],0,0,2,[],[],https://twitter.com/ajwest/status/1287176095310049281,False,,0,,Montreal,,,,,,[],,,,
1261892179636768769,1261892179636768769,2020-05-17 01:31:55 Eastern Daylight Time,2020-05-17,01:31:55,-0500,82627057,ivanochio,Ivan Posada,,Et où sont les rapports scientifiques de COVID-19? Vaccin? Traitement?  Where are the scientific reports about COVID19?? Vaccine? Treatments???   What about Israel did?? #Israel   Still waiting ...😒🤔 #COVID19 #vaccine #coronavirus,en,[],[],[],0,0,2,"['israel', 'covid19', 'vaccine', 'coronavirus']",[],https://twitter.com/Ivanochio/status/1261892179636768769,False,,0,,Montreal,,,,,,[],,,,
1255108381498658816,1255108381498658816,2020-04-28 08:15:31 Eastern Daylight Time,2020-04-28,08:15:31,-0500,931001570,reeceeliot,Reece 🌙,,Senegal's $1 COVID-19 test kit and the race for a vaccine @AJEnglish   https://t.co/63ZJv2chBs,en,"[{'screen_name': 'ajenglish', 'name': 'al jazeera english', 'id': '4970411'}]",['https://aje.io/c8e48'],[],0,0,1,[],[],https://twitter.com/ReeceEliot/status/1255108381498658816,False,,0,,Montreal,,,,,,[],,,,
